zip_code,state_code,service_type,avg_price,min_price,max_price
23089,VA,Unarmed Guard,29.77,18.72,40.81
23089,VA,Armed Guard,41.28,36.42,46.15
23089,VA,Executive Protection,73.27,54.64,91.9
23090,VA,Unarmed Guard,37.53,19.51,55.55
23090,VA,Armed Guard,24.27,21.58,26.96
23090,VA,Executive Protection,67.83,50.22,85.44
23156,VA,Unarmed Guard,36.63,18.79,54.48
23156,VA,Armed Guard,36.7,25.03,48.36
23156,VA,Executive Protection,50.64,46.3,54.98
23092,VA,Unarmed Guard,33.49,18.38,48.59
23092,VA,Armed Guard,45.1,21.95,68.25
23092,VA,Executive Protection,75.34,54.23,96.45
23093,VA,Unarmed Guard,37.34,19.37,55.3
23093,VA,Armed Guard,50.43,33.83,67.02
23093,VA,Executive Protection,63.91,54.27,73.54
23103,VA,Unarmed Guard,29.77,18.55,40.99
23103,VA,Armed Guard,37.18,24.78,49.58
23103,VA,Executive Protection,80.43,57.81,103.06
23106,VA,Unarmed Guard,27.82,18.56,37.09
23106,VA,Armed Guard,46.79,26.77,66.8
23106,VA,Executive Protection,69.23,48.84,89.62
23110,VA,Unarmed Guard,40.85,18.43,63.27
23110,VA,Armed Guard,51.96,38.79,65.13
23110,VA,Executive Protection,69.94,59.32,80.57
23116,VA,Unarmed Guard,29.92,19.12,40.73
23116,VA,Armed Guard,54.53,31.65,77.4
23116,VA,Executive Protection,62.19,44.29,80.08
23111,VA,Unarmed Guard,28.29,18.94,37.64
23111,VA,Armed Guard,51.41,36.4,66.41
23111,VA,Executive Protection,54.87,50.93,58.82
23112,VA,Unarmed Guard,31.53,18.0,45.06
23112,VA,Armed Guard,28.97,25.68,32.26
23112,VA,Executive Protection,68.02,44.14,91.9
23113,VA,Unarmed Guard,28.52,18.76,38.29
23113,VA,Armed Guard,56.41,33.92,78.9
23113,VA,Executive Protection,59.16,41.67,76.64
23115,VA,Unarmed Guard,24.25,18.27,30.23
23115,VA,Armed Guard,49.73,33.45,66.01
23115,VA,Executive Protection,59.18,44.47,73.89
23117,VA,Unarmed Guard,39.38,18.96,59.8
23117,VA,Armed Guard,57.35,36.06,78.64
23117,VA,Executive Protection,70.24,51.45,89.04
23119,VA,Unarmed Guard,35.73,18.27,53.18
23119,VA,Armed Guard,46.22,33.6,58.83
23119,VA,Executive Protection,75.41,58.86,91.95
23120,VA,Unarmed Guard,37.43,19.08,55.78
23120,VA,Armed Guard,54.25,33.0,75.49
23120,VA,Executive Protection,47.19,40.32,54.06
23124,VA,Unarmed Guard,25.97,18.05,33.89
23124,VA,Armed Guard,47.0,26.67,67.33
23124,VA,Executive Protection,58.15,47.59,68.72
23125,VA,Unarmed Guard,32.33,19.99,44.68
23125,VA,Armed Guard,36.64,29.55,43.73
23125,VA,Executive Protection,67.03,50.0,84.06
23126,VA,Unarmed Guard,34.14,18.5,49.78
23126,VA,Armed Guard,54.87,32.46,77.29
23126,VA,Executive Protection,60.47,54.03,66.91
23127,VA,Unarmed Guard,40.01,18.14,61.88
23127,VA,Armed Guard,41.79,22.06,61.52
23127,VA,Executive Protection,58.02,49.33,66.72
23129,VA,Unarmed Guard,37.69,19.59,55.78
23129,VA,Armed Guard,48.01,23.86,72.17
23129,VA,Executive Protection,59.0,40.55,77.44
23131,VA,Unarmed Guard,41.72,18.75,64.68
23131,VA,Armed Guard,47.98,28.65,67.32
23131,VA,Executive Protection,59.42,50.11,68.74
23138,VA,Unarmed Guard,36.65,18.99,54.32
23138,VA,Armed Guard,50.11,36.49,63.74
23138,VA,Executive Protection,72.12,50.61,93.62
23139,VA,Unarmed Guard,35.03,19.16,50.9
23139,VA,Armed Guard,34.46,28.59,40.33
23139,VA,Executive Protection,50.18,46.87,53.5
23140,VA,Unarmed Guard,41.93,19.97,63.89
23140,VA,Armed Guard,29.59,26.16,33.02
23140,VA,Executive Protection,74.33,55.57,93.09
23141,VA,Unarmed Guard,30.35,18.92,41.77
23141,VA,Armed Guard,44.68,21.13,68.23
23141,VA,Executive Protection,80.95,60.0,101.9
23146,VA,Unarmed Guard,42.15,18.34,65.97
23146,VA,Armed Guard,49.61,29.73,69.48
23146,VA,Executive Protection,61.44,49.85,73.04
23147,VA,Unarmed Guard,23.86,18.78,28.94
23147,VA,Armed Guard,36.55,25.05,48.05
23147,VA,Executive Protection,64.46,40.49,88.43
23149,VA,Unarmed Guard,39.95,18.22,61.68
23149,VA,Armed Guard,47.28,36.67,57.9
23149,VA,Executive Protection,66.44,50.79,82.1
23150,VA,Unarmed Guard,35.77,18.34,53.21
23150,VA,Armed Guard,53.99,31.59,76.4
23150,VA,Executive Protection,65.77,44.44,87.09
23153,VA,Unarmed Guard,26.54,19.58,33.5
23153,VA,Armed Guard,50.73,39.31,62.15
23153,VA,Executive Protection,59.97,56.25,63.68
23154,VA,Unarmed Guard,35.58,18.95,52.21
23154,VA,Armed Guard,54.45,38.02,70.88
23154,VA,Executive Protection,67.83,45.18,90.47
23162,VA,Unarmed Guard,22.41,19.1,25.73
23162,VA,Armed Guard,38.83,27.41,50.25
23162,VA,Executive Protection,60.72,40.37,81.08
23163,VA,Unarmed Guard,23.6,19.87,27.33
23163,VA,Armed Guard,53.72,36.67,70.78
23163,VA,Executive Protection,62.0,46.63,77.37
23169,VA,Unarmed Guard,39.22,19.34,59.1
23169,VA,Armed Guard,45.55,32.49,58.61
23169,VA,Executive Protection,61.88,47.82,75.94
23176,VA,Unarmed Guard,37.13,18.23,56.03
23176,VA,Armed Guard,49.13,34.7,63.56
23176,VA,Executive Protection,60.97,51.03,70.91
23177,VA,Unarmed Guard,39.57,19.55,59.59
23177,VA,Armed Guard,31.53,22.74,40.32
23177,VA,Executive Protection,56.16,46.22,66.09
23178,VA,Unarmed Guard,22.59,19.72,25.46
23178,VA,Armed Guard,41.98,29.87,54.08
23178,VA,Executive Protection,78.6,54.59,102.61
23181,VA,Unarmed Guard,26.02,18.21,33.82
23181,VA,Armed Guard,56.84,37.39,76.3
23181,VA,Executive Protection,76.22,55.01,97.43
23183,VA,Unarmed Guard,37.45,18.37,56.53
23183,VA,Armed Guard,45.24,25.12,65.36
23183,VA,Executive Protection,59.58,49.44,69.72
23184,VA,Unarmed Guard,28.18,18.85,37.52
23184,VA,Armed Guard,61.52,39.8,83.24
23184,VA,Executive Protection,55.56,48.41,62.72
23185,VA,Unarmed Guard,34.49,18.64,50.34
23185,VA,Armed Guard,41.51,31.79,51.22
23185,VA,Executive Protection,68.92,59.11,78.74
23188,VA,Unarmed Guard,29.44,19.18,39.71
23188,VA,Armed Guard,47.58,39.07,56.08
23188,VA,Executive Protection,59.13,53.56,64.7
23192,VA,Unarmed Guard,37.27,19.41,55.13
23192,VA,Armed Guard,38.58,35.36,41.8
23192,VA,Executive Protection,72.79,59.14,86.44
23219,VA,Unarmed Guard,34.24,18.41,50.07
23219,VA,Armed Guard,36.62,32.7,40.55
23219,VA,Executive Protection,69.47,57.59,81.35
23220,VA,Unarmed Guard,35.98,19.68,52.27
23220,VA,Armed Guard,48.99,34.85,63.13
23220,VA,Executive Protection,63.67,45.78,81.56
23226,VA,Unarmed Guard,40.89,19.24,62.54
23226,VA,Armed Guard,47.44,27.83,67.05
23226,VA,Executive Protection,64.59,42.06,87.13
23227,VA,Unarmed Guard,25.92,19.56,32.29
23227,VA,Armed Guard,58.59,35.02,82.15
23227,VA,Executive Protection,54.49,49.62,59.36
23223,VA,Unarmed Guard,44.36,19.72,68.99
23223,VA,Armed Guard,41.65,29.77,53.52
23223,VA,Executive Protection,54.33,44.84,63.81
23224,VA,Unarmed Guard,34.69,18.99,50.4
23224,VA,Armed Guard,43.65,24.02,63.29
23224,VA,Executive Protection,71.56,53.77,89.35
23225,VA,Unarmed Guard,33.19,18.53,47.84
23225,VA,Armed Guard,53.19,37.67,68.71
23225,VA,Executive Protection,71.68,48.4,94.97
23228,VA,Unarmed Guard,40.07,19.0,61.14
23228,VA,Armed Guard,40.5,37.1,43.9
23228,VA,Executive Protection,71.21,50.99,91.43
23229,VA,Unarmed Guard,40.38,18.37,62.4
23229,VA,Armed Guard,32.87,22.42,43.31
23229,VA,Executive Protection,59.88,53.19,66.56
23230,VA,Unarmed Guard,30.41,19.4,41.43
23230,VA,Armed Guard,36.66,29.98,43.33
23230,VA,Executive Protection,71.14,53.48,88.8
23231,VA,Unarmed Guard,27.34,19.52,35.17
23231,VA,Armed Guard,45.83,36.09,55.57
23231,VA,Executive Protection,71.24,53.66,88.83
23238,VA,Unarmed Guard,30.0,19.1,40.9
23238,VA,Armed Guard,41.88,33.86,49.89
23238,VA,Executive Protection,71.54,55.3,87.79
23234,VA,Unarmed Guard,23.22,18.88,27.55
23234,VA,Armed Guard,33.42,21.33,45.5
23234,VA,Executive Protection,80.24,55.53,104.94
23235,VA,Unarmed Guard,29.74,19.1,40.38
23235,VA,Armed Guard,36.92,22.22,51.61
23235,VA,Executive Protection,66.43,58.05,74.81
23236,VA,Unarmed Guard,37.98,18.61,57.36
23236,VA,Armed Guard,44.04,25.66,62.42
23236,VA,Executive Protection,56.5,46.25,66.74
23241,VA,Unarmed Guard,34.82,18.3,51.34
23241,VA,Armed Guard,38.04,25.95,50.12
23241,VA,Executive Protection,69.5,59.59,79.41
23301,VA,Unarmed Guard,39.14,18.26,60.02
23301,VA,Armed Guard,38.03,30.14,45.92
23301,VA,Executive Protection,66.8,51.02,82.58
23302,VA,Unarmed Guard,34.38,19.72,49.04
23302,VA,Armed Guard,34.4,28.92,39.88
23302,VA,Executive Protection,61.63,49.38,73.87
23416,VA,Unarmed Guard,31.98,18.05,45.91
23416,VA,Armed Guard,28.81,25.07,32.55
23416,VA,Executive Protection,58.93,48.75,69.11
23303,VA,Unarmed Guard,31.01,18.99,43.03
23303,VA,Armed Guard,51.12,32.91,69.34
23303,VA,Executive Protection,60.43,49.24,71.62
23304,VA,Unarmed Guard,34.18,18.87,49.48
23304,VA,Armed Guard,45.79,37.67,53.9
23304,VA,Executive Protection,63.71,41.35,86.06
23306,VA,Unarmed Guard,34.12,19.12,49.12
23306,VA,Armed Guard,38.71,33.82,43.6
23306,VA,Executive Protection,48.72,43.59,53.84
23413,VA,Unarmed Guard,30.58,19.19,41.96
23413,VA,Armed Guard,54.2,39.24,69.16
23413,VA,Executive Protection,63.64,58.04,69.23
23308,VA,Unarmed Guard,33.67,19.99,47.34
23308,VA,Armed Guard,26.8,23.5,30.1
23308,VA,Executive Protection,76.37,58.11,94.63
23310,VA,Unarmed Guard,39.88,18.41,61.35
23310,VA,Armed Guard,59.91,36.38,83.43
23310,VA,Executive Protection,61.72,58.74,64.69
23313,VA,Unarmed Guard,24.0,19.58,28.42
23313,VA,Armed Guard,50.61,33.75,67.48
23313,VA,Executive Protection,53.12,41.57,64.67
23314,VA,Unarmed Guard,27.89,18.45,37.33
23314,VA,Armed Guard,52.63,36.41,68.85
23314,VA,Executive Protection,52.26,48.78,55.75
23315,VA,Unarmed Guard,42.14,18.36,65.92
23315,VA,Armed Guard,45.14,30.45,59.83
23315,VA,Executive Protection,65.82,43.13,88.51
23487,VA,Unarmed Guard,30.51,19.4,41.63
23487,VA,Armed Guard,31.57,27.98,35.15
23487,VA,Executive Protection,50.5,41.27,59.73
23316,VA,Unarmed Guard,36.53,19.67,53.38
23316,VA,Armed Guard,51.89,27.96,75.82
23316,VA,Executive Protection,64.68,52.3,77.06
23320,VA,Unarmed Guard,25.54,19.78,31.31
23320,VA,Armed Guard,34.14,31.51,36.78
23320,VA,Executive Protection,68.39,54.01,82.77
23321,VA,Unarmed Guard,39.7,18.48,60.91
23321,VA,Armed Guard,43.27,29.76,56.79
23321,VA,Executive Protection,57.67,43.42,71.92
23322,VA,Unarmed Guard,31.84,18.24,45.44
23322,VA,Armed Guard,57.85,34.43,81.26
23322,VA,Executive Protection,44.69,40.26,49.11
23323,VA,Unarmed Guard,42.35,18.01,66.68
23323,VA,Armed Guard,50.83,39.19,62.46
23323,VA,Executive Protection,59.07,43.87,74.26
23501,VA,Unarmed Guard,20.85,18.17,23.54
23501,VA,Armed Guard,63.96,39.67,88.25
23501,VA,Executive Protection,66.12,49.93,82.31
23324,VA,Unarmed Guard,41.25,19.25,63.26
23324,VA,Armed Guard,52.37,30.03,74.71
23324,VA,Executive Protection,67.08,45.58,88.58
23325,VA,Unarmed Guard,23.76,19.84,27.67
23325,VA,Armed Guard,29.69,23.16,36.21
23325,VA,Executive Protection,73.98,55.36,92.6
23336,VA,Unarmed Guard,36.56,19.56,53.55
23336,VA,Armed Guard,42.74,38.62,46.86
23336,VA,Executive Protection,53.05,41.52,64.58
23337,VA,Unarmed Guard,22.07,18.0,26.13
23337,VA,Armed Guard,39.84,27.99,51.69
23337,VA,Executive Protection,75.49,57.22,93.77
23341,VA,Unarmed Guard,31.74,18.95,44.53
23341,VA,Armed Guard,44.06,23.4,64.71
23341,VA,Executive Protection,61.45,50.92,71.97
23347,VA,Unarmed Guard,33.26,19.83,46.7
23347,VA,Armed Guard,42.57,21.24,63.9
23347,VA,Executive Protection,78.04,54.16,101.91
23350,VA,Unarmed Guard,28.88,18.3,39.45
23350,VA,Armed Guard,36.83,31.42,42.24
23350,VA,Executive Protection,83.93,59.23,108.62
23354,VA,Unarmed Guard,30.08,18.64,41.52
23354,VA,Armed Guard,38.62,35.59,41.66
23354,VA,Executive Protection,54.26,41.28,67.24
23395,VA,Unarmed Guard,29.97,19.21,40.73
23395,VA,Armed Guard,40.32,25.89,54.76
23395,VA,Executive Protection,57.48,44.46,70.5
23415,VA,Unarmed Guard,23.18,19.59,26.78
23415,VA,Armed Guard,34.35,25.61,43.09
23415,VA,Executive Protection,65.56,59.2,71.91
23357,VA,Unarmed Guard,36.28,18.38,54.18
23357,VA,Armed Guard,44.76,37.19,52.32
23357,VA,Executive Protection,65.67,52.16,79.19
23420,VA,Unarmed Guard,26.06,18.79,33.32
23420,VA,Armed Guard,43.5,33.96,53.04
23420,VA,Executive Protection,50.76,43.89,57.64
23359,VA,Unarmed Guard,40.86,18.81,62.91
23359,VA,Armed Guard,50.2,30.76,69.64
23359,VA,Executive Protection,66.8,53.95,79.66
23389,VA,Unarmed Guard,26.64,19.31,33.98
23389,VA,Armed Guard,32.05,26.14,37.95
23389,VA,Executive Protection,81.0,56.66,105.33
23397,VA,Unarmed Guard,38.93,19.05,58.8
23397,VA,Armed Guard,34.29,26.21,42.37
23397,VA,Executive Protection,63.68,54.51,72.84
23398,VA,Unarmed Guard,39.21,18.97,59.46
23398,VA,Armed Guard,41.85,33.88,49.82
23398,VA,Executive Protection,67.15,57.18,77.12
23401,VA,Unarmed Guard,36.69,18.33,55.06
23401,VA,Armed Guard,50.32,27.35,73.29
23401,VA,Executive Protection,69.95,58.77,81.12
23404,VA,Unarmed Guard,25.54,18.87,32.21
23404,VA,Armed Guard,51.34,39.85,62.83
23404,VA,Executive Protection,62.35,46.75,77.95
23405,VA,Unarmed Guard,24.36,19.66,29.06
23405,VA,Armed Guard,51.04,37.95,64.13
23405,VA,Executive Protection,68.03,59.22,76.83
23407,VA,Unarmed Guard,28.99,19.49,38.48
23407,VA,Armed Guard,36.97,22.61,51.32
23407,VA,Executive Protection,75.24,58.43,92.06
23408,VA,Unarmed Guard,26.45,18.92,33.98
23408,VA,Armed Guard,33.11,30.49,35.73
23408,VA,Executive Protection,81.84,59.37,104.31
23410,VA,Unarmed Guard,38.0,19.79,56.2
23410,VA,Armed Guard,39.61,21.7,57.52
23410,VA,Executive Protection,64.81,56.75,72.86
23414,VA,Unarmed Guard,30.28,19.12,41.44
23414,VA,Armed Guard,42.21,31.99,52.43
23414,VA,Executive Protection,67.82,52.0,83.63
23417,VA,Unarmed Guard,42.4,18.24,66.56
23417,VA,Armed Guard,42.4,35.94,48.87
23417,VA,Executive Protection,61.33,47.91,74.76
23418,VA,Unarmed Guard,42.18,19.23,65.14
23418,VA,Armed Guard,33.42,28.6,38.23
23418,VA,Executive Protection,72.46,54.13,90.79
23421,VA,Unarmed Guard,23.46,19.55,27.37
23421,VA,Armed Guard,28.77,26.19,31.35
23421,VA,Executive Protection,63.3,57.48,69.12
23422,VA,Unarmed Guard,28.01,19.45,36.57
23422,VA,Armed Guard,42.97,27.26,58.67
23422,VA,Executive Protection,70.48,56.16,84.81
23423,VA,Unarmed Guard,38.44,18.77,58.11
23423,VA,Armed Guard,48.13,27.46,68.8
23423,VA,Executive Protection,72.35,48.3,96.41
23424,VA,Unarmed Guard,25.32,18.66,31.97
23424,VA,Armed Guard,53.61,29.19,78.02
23424,VA,Executive Protection,64.55,40.68,88.41
23427,VA,Unarmed Guard,25.9,19.76,32.05
23427,VA,Armed Guard,47.67,38.66,56.68
23427,VA,Executive Protection,48.83,40.56,57.1
23430,VA,Unarmed Guard,36.68,19.18,54.19
23430,VA,Armed Guard,43.4,24.37,62.42
23430,VA,Executive Protection,71.85,52.04,91.67
23432,VA,Unarmed Guard,33.41,19.68,47.14
23432,VA,Armed Guard,33.78,29.05,38.51
23432,VA,Executive Protection,75.32,55.75,94.9
23435,VA,Unarmed Guard,29.38,19.32,39.44
23435,VA,Armed Guard,45.36,38.03,52.68
23435,VA,Executive Protection,66.34,56.41,76.28
23433,VA,Unarmed Guard,26.84,18.24,35.44
23433,VA,Armed Guard,53.66,36.19,71.14
23433,VA,Executive Protection,82.47,59.14,105.79
23434,VA,Unarmed Guard,29.82,19.83,39.81
23434,VA,Armed Guard,62.49,38.89,86.08
23434,VA,Executive Protection,73.98,52.4,95.57
23437,VA,Unarmed Guard,36.19,19.84,52.53
23437,VA,Armed Guard,59.34,38.95,79.73
23437,VA,Executive Protection,56.92,45.95,67.9
23438,VA,Unarmed Guard,27.45,18.02,36.88
23438,VA,Armed Guard,55.49,37.0,73.98
23438,VA,Executive Protection,51.13,40.67,61.58
23440,VA,Unarmed Guard,32.52,18.75,46.29
23440,VA,Armed Guard,47.27,35.44,59.1
23440,VA,Executive Protection,62.23,53.29,71.18
23441,VA,Unarmed Guard,27.32,19.4,35.25
23441,VA,Armed Guard,45.19,27.41,62.96
23441,VA,Executive Protection,67.52,58.12,76.93
23443,VA,Unarmed Guard,24.0,19.19,28.81
23443,VA,Armed Guard,29.52,23.7,35.35
23443,VA,Executive Protection,62.1,57.0,67.2
23452,VA,Unarmed Guard,35.13,19.97,50.28
23452,VA,Armed Guard,32.43,28.4,36.45
23452,VA,Executive Protection,68.44,47.11,89.76
23454,VA,Unarmed Guard,41.12,18.2,64.04
23454,VA,Armed Guard,41.91,29.56,54.26
23454,VA,Executive Protection,57.03,48.06,66.0
23451,VA,Unarmed Guard,39.81,19.35,60.28
23451,VA,Armed Guard,35.77,23.67,47.86
23451,VA,Executive Protection,61.19,49.04,73.34
23456,VA,Unarmed Guard,28.89,18.16,39.62
23456,VA,Armed Guard,42.38,32.12,52.64
23456,VA,Executive Protection,58.82,51.6,66.03
23455,VA,Unarmed Guard,42.48,19.46,65.5
23455,VA,Armed Guard,58.44,38.32,78.55
23455,VA,Executive Protection,60.13,55.56,64.69
23457,VA,Unarmed Guard,28.89,18.76,39.02
23457,VA,Armed Guard,42.31,23.34,61.28
23457,VA,Executive Protection,62.95,52.6,73.3
23462,VA,Unarmed Guard,26.3,19.09,33.52
23462,VA,Armed Guard,36.85,26.69,47.01
23462,VA,Executive Protection,60.74,48.38,73.09
23464,VA,Unarmed Guard,22.67,18.43,26.91
23464,VA,Armed Guard,52.32,30.52,74.12
23464,VA,Executive Protection,63.37,51.42,75.31
23480,VA,Unarmed Guard,35.92,18.04,53.79
23480,VA,Armed Guard,60.12,36.04,84.21
23480,VA,Executive Protection,57.93,44.81,71.05
23486,VA,Unarmed Guard,23.25,18.66,27.85
23486,VA,Armed Guard,43.17,34.66,51.67
23486,VA,Executive Protection,62.52,55.2,69.83
23488,VA,Unarmed Guard,21.81,18.93,24.68
23488,VA,Armed Guard,42.94,26.4,59.47
23488,VA,Executive Protection,59.14,51.88,66.39
23502,VA,Unarmed Guard,24.53,18.37,30.69
23502,VA,Armed Guard,54.41,35.21,73.61
23502,VA,Executive Protection,65.18,45.79,84.56
23503,VA,Unarmed Guard,31.13,18.28,43.98
23503,VA,Armed Guard,37.51,31.48,43.53
23503,VA,Executive Protection,71.1,53.73,88.48
23505,VA,Unarmed Guard,40.42,19.9,60.94
23505,VA,Armed Guard,42.73,26.41,59.04
23505,VA,Executive Protection,46.12,40.05,52.18
23517,VA,Unarmed Guard,41.8,19.4,64.2
23517,VA,Armed Guard,34.93,21.2,48.65
23517,VA,Executive Protection,61.88,50.3,73.47
23509,VA,Unarmed Guard,32.91,19.38,46.43
23509,VA,Armed Guard,39.34,29.56,49.12
23509,VA,Executive Protection,51.16,40.43,61.88
23511,VA,Unarmed Guard,42.07,19.32,64.82
23511,VA,Armed Guard,34.89,22.39,47.4
23511,VA,Executive Protection,64.4,53.78,75.02
23513,VA,Unarmed Guard,26.94,18.05,35.84
23513,VA,Armed Guard,62.6,39.85,85.35
23513,VA,Executive Protection,71.24,48.72,93.75
23514,VA,Unarmed Guard,23.61,18.24,28.97
23514,VA,Armed Guard,44.91,25.85,63.97
23514,VA,Executive Protection,55.05,41.99,68.12
23518,VA,Unarmed Guard,30.67,19.9,41.44
23518,VA,Armed Guard,42.56,26.69,58.42
23518,VA,Executive Protection,59.73,40.96,78.49
23523,VA,Unarmed Guard,34.56,18.82,50.29
23523,VA,Armed Guard,44.17,27.27,61.07
23523,VA,Executive Protection,68.16,46.13,90.19
23601,VA,Unarmed Guard,30.18,18.48,41.89
23601,VA,Armed Guard,42.93,35.47,50.38
23601,VA,Executive Protection,78.43,58.05,98.82
23602,VA,Unarmed Guard,35.86,19.82,51.91
23602,VA,Armed Guard,63.73,39.79,87.68
23602,VA,Executive Protection,66.89,50.28,83.5
23603,VA,Unarmed Guard,31.12,19.42,42.82
23603,VA,Armed Guard,35.26,27.19,43.33
23603,VA,Executive Protection,59.64,49.46,69.81
23608,VA,Unarmed Guard,32.23,19.06,45.4
23608,VA,Armed Guard,41.33,32.9,49.77
23608,VA,Executive Protection,51.13,41.85,60.42
23604,VA,Unarmed Guard,35.69,18.59,52.79
23604,VA,Armed Guard,47.65,26.68,68.63
23604,VA,Executive Protection,67.52,45.27,89.77
23670,VA,Unarmed Guard,37.16,18.58,55.74
23670,VA,Armed Guard,44.13,39.4,48.86
23670,VA,Executive Protection,53.73,47.63,59.84
23605,VA,Unarmed Guard,40.46,18.96,61.96
23605,VA,Armed Guard,59.17,35.37,82.97
23605,VA,Executive Protection,56.13,48.52,63.74
23606,VA,Unarmed Guard,30.82,18.53,43.11
23606,VA,Armed Guard,42.18,30.96,53.39
23606,VA,Executive Protection,51.4,43.47,59.34
23607,VA,Unarmed Guard,27.6,18.77,36.44
23607,VA,Armed Guard,56.37,36.03,76.72
23607,VA,Executive Protection,57.88,42.62,73.14
23663,VA,Unarmed Guard,25.94,18.76,33.13
23663,VA,Armed Guard,36.75,25.88,47.62
23663,VA,Executive Protection,68.18,53.91,82.45
23661,VA,Unarmed Guard,25.93,19.52,32.33
23661,VA,Armed Guard,41.75,28.49,55.01
23661,VA,Executive Protection,50.61,44.73,56.49
23662,VA,Unarmed Guard,43.83,19.08,68.57
23662,VA,Armed Guard,33.58,22.85,44.31
23662,VA,Executive Protection,75.74,58.44,93.03
23666,VA,Unarmed Guard,33.8,18.44,49.15
23666,VA,Armed Guard,30.66,26.29,35.03
23666,VA,Executive Protection,73.05,52.69,93.42
23665,VA,Unarmed Guard,36.11,19.33,52.88
23665,VA,Armed Guard,43.34,25.47,61.22
23665,VA,Executive Protection,80.89,56.2,105.58
23669,VA,Unarmed Guard,23.7,18.93,28.47
23669,VA,Armed Guard,33.38,26.09,40.68
23669,VA,Executive Protection,49.7,40.24,59.16
23690,VA,Unarmed Guard,37.61,18.29,56.93
23690,VA,Armed Guard,33.25,21.14,45.36
23690,VA,Executive Protection,76.11,56.97,95.26
23692,VA,Unarmed Guard,38.09,18.43,57.75
23692,VA,Armed Guard,45.42,29.68,61.15
23692,VA,Executive Protection,76.5,54.2,98.8
23694,VA,Unarmed Guard,35.67,18.08,53.27
23694,VA,Armed Guard,33.54,27.35,39.73
23694,VA,Executive Protection,78.45,53.53,103.38
23696,VA,Unarmed Guard,29.62,19.6,39.64
23696,VA,Armed Guard,48.36,27.47,69.24
23696,VA,Executive Protection,46.76,41.96,51.56
23701,VA,Unarmed Guard,41.86,18.61,65.1
23701,VA,Armed Guard,40.45,37.4,43.5
23701,VA,Executive Protection,64.0,58.66,69.34
23707,VA,Unarmed Guard,41.18,18.83,63.54
23707,VA,Armed Guard,48.02,29.36,66.68
23707,VA,Executive Protection,59.69,47.01,72.36
23703,VA,Unarmed Guard,31.9,18.5,45.3
23703,VA,Armed Guard,40.18,29.82,50.55
23703,VA,Executive Protection,43.82,41.19,46.46
23704,VA,Unarmed Guard,40.41,19.55,61.26
23704,VA,Armed Guard,36.69,28.3,45.09
23704,VA,Executive Protection,75.33,56.24,94.41
23801,VA,Unarmed Guard,33.41,19.9,46.93
23801,VA,Armed Guard,41.51,28.22,54.81
23801,VA,Executive Protection,69.93,54.24,85.62
23803,VA,Unarmed Guard,33.99,19.8,48.19
23803,VA,Armed Guard,47.47,39.7,55.24
23803,VA,Executive Protection,52.68,42.27,63.09
23805,VA,Unarmed Guard,42.28,19.1,65.46
23805,VA,Armed Guard,40.36,26.53,54.2
23805,VA,Executive Protection,70.88,50.29,91.47
23821,VA,Unarmed Guard,25.4,19.98,30.82
23821,VA,Armed Guard,53.77,31.17,76.38
23821,VA,Executive Protection,65.49,47.93,83.04
23824,VA,Unarmed Guard,28.56,19.22,37.89
23824,VA,Armed Guard,28.57,25.61,31.53
23824,VA,Executive Protection,64.53,50.26,78.8
23827,VA,Unarmed Guard,28.23,19.16,37.29
23827,VA,Armed Guard,43.39,31.82,54.96
23827,VA,Executive Protection,62.66,44.66,80.66
23829,VA,Unarmed Guard,34.34,18.24,50.45
23829,VA,Armed Guard,43.63,27.95,59.32
23829,VA,Executive Protection,60.87,56.16,65.58
23828,VA,Unarmed Guard,31.44,18.78,44.1
23828,VA,Armed Guard,51.53,27.63,75.43
23828,VA,Executive Protection,57.43,40.33,74.53
23830,VA,Unarmed Guard,29.78,18.25,41.31
23830,VA,Armed Guard,42.85,27.19,58.51
23830,VA,Executive Protection,75.88,51.31,100.45
23882,VA,Unarmed Guard,28.27,18.93,37.62
23882,VA,Armed Guard,35.75,25.27,46.23
